item_id,title,category_id,brand,price,item_code,image_url,description
p2746,boAt Sense 2020 (38),smartwatch,boAt,69920,102746,https://via.placeholder.com/300x200.png?text=boAt+smartwatch,"2020 boAt smartwatch - boAt Sense 2020 (38). Approx. price ₹69920. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2747,Zebronics Sound Speaker 29,speaker,Zebronics,45440,102747,https://via.placeholder.com/300x200.png?text=Zebronics+speaker,"2021 Zebronics speaker - Zebronics Sound Speaker 29. Approx. price ₹45440. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2748,Sony Mini Speaker 6,speaker,Sony,4350,102748,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2022 Sony speaker - Sony Mini Speaker 6. Approx. price ₹4350. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2749,Acer Gaming 2022 (44),laptops,Acer,180460,102749,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2022 Acer laptops - Acer Gaming 2022 (44). Approx. price ₹180460. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2750,Realme Max 2025 (21),phones,Realme,79600,102750,https://via.placeholder.com/300x200.png?text=Realme+phones,"2025 Realme phones - Realme Max 2025 (21). Approx. price ₹79600. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2751,OnePlus Ultra 2024 (52),phones,OnePlus,10790,102751,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2024 OnePlus phones - OnePlus Ultra 2024 (52). Approx. price ₹10790. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2752,Marshall Mini Speaker 24,speaker,Marshall,9820,102752,https://via.placeholder.com/300x200.png?text=Marshall+speaker,"2021 Marshall speaker - Marshall Mini Speaker 24. Approx. price ₹9820. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2753,Xiaomi Lite 2020 (32),tablets,Xiaomi,82460,102753,https://via.placeholder.com/300x200.png?text=Xiaomi+tablets,"2020 Xiaomi tablets - Xiaomi Lite 2020 (32). Approx. price ₹82460. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2754,Realme Max 2025 (20),phones,Realme,53770,102754,https://via.placeholder.com/300x200.png?text=Realme+phones,"2025 Realme phones - Realme Max 2025 (20). Approx. price ₹53770. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2755,Sony Pro Headphones 18,headphones,Sony,16750,102755,https://via.placeholder.com/300x200.png?text=Sony+headphones,"2020 Sony headphones - Sony Pro Headphones 18. Approx. price ₹16750. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2756,Mi Smart TV 2020 (9),tv,Mi,187640,102756,https://via.placeholder.com/300x200.png?text=Mi+tv,"2020 Mi tv - Mi Smart TV 2020 (9). Approx. price ₹187640. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2757,Apple Ultra 2023 (13),phones,Apple,43860,102757,https://via.placeholder.com/300x200.png?text=Apple+phones,"2023 Apple phones - Apple Ultra 2023 (13). Approx. price ₹43860. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2758,Apple Max 2025 (25),phones,Apple,45690,102758,https://via.placeholder.com/300x200.png?text=Apple+phones,"2025 Apple phones - Apple Max 2025 (25). Approx. price ₹45690. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2759,Fujifilm Pro 2023 46,camera,Fujifilm,71310,102759,https://via.placeholder.com/300x200.png?text=Fujifilm+camera,"2023 Fujifilm camera - Fujifilm Pro 2023 46. Approx. price ₹71310. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p2760,OnePlus Wireless Headphones 36,headphones,OnePlus,13640,102760,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2022 OnePlus headphones - OnePlus Wireless Headphones 36. Approx. price ₹13640. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2761,Samsung Tab 2023 (59),tablets,Samsung,83370,102761,https://via.placeholder.com/300x200.png?text=Samsung+tablets,"2023 Samsung tablets - Samsung Tab 2023 (59). Approx. price ₹83370. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2762,Mi QLED 2020 (2),tv,Mi,204460,102762,https://via.placeholder.com/300x200.png?text=Mi+tv,"2020 Mi tv - Mi QLED 2020 (2). Approx. price ₹204460. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2763,Realme Max 2020 (12),phones,Realme,13320,102763,https://via.placeholder.com/300x200.png?text=Realme+phones,"2020 Realme phones - Realme Max 2020 (12). Approx. price ₹13320. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2764,boAt Sound Speaker 56,speaker,boAt,1420,102764,https://via.placeholder.com/300x200.png?text=boAt+speaker,"2020 boAt speaker - boAt Sound Speaker 56. Approx. price ₹1420. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2765,OnePlus Pro 2024 (5),phones,OnePlus,64710,102765,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2024 OnePlus phones - OnePlus Pro 2024 (5). Approx. price ₹64710. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2766,Fastrack Fit 2022 (51),smartwatch,Fastrack,50240,102766,https://via.placeholder.com/300x200.png?text=Fastrack+smartwatch,"2022 Fastrack smartwatch - Fastrack Fit 2022 (51). Approx. price ₹50240. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2767,Samsung Plus 2021 (59),phones,Samsung,87330,102767,https://via.placeholder.com/300x200.png?text=Samsung+phones,"2021 Samsung phones - Samsung Plus 2021 (59). Approx. price ₹87330. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2768,Dell Book 2025 (6),laptops,Dell,110530,102768,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2025 Dell laptops - Dell Book 2025 (6). Approx. price ₹110530. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2769,Lenovo Tab 2020 (46),tablets,Lenovo,40950,102769,https://via.placeholder.com/300x200.png?text=Lenovo+tablets,"2020 Lenovo tablets - Lenovo Tab 2020 (46). Approx. price ₹40950. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2770,Nintendo Gaming Edition 2021,console,Nintendo,59140,102770,https://via.placeholder.com/300x200.png?text=Nintendo+console,"2021 Nintendo console - Nintendo Gaming Edition 2021. Approx. price ₹59140. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p2771,FireBoltt Active 2025 (12),smartwatch,FireBoltt,27200,102771,https://via.placeholder.com/300x200.png?text=FireBoltt+smartwatch,"2025 FireBoltt smartwatch - FireBoltt Active 2025 (12). Approx. price ₹27200. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2772,JBL Sound Speaker 12,speaker,JBL,5040,102772,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2023 JBL speaker - JBL Sound Speaker 12. Approx. price ₹5040. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2773,Lenovo Slim 2021 (57),laptops,Lenovo,118750,102773,https://via.placeholder.com/300x200.png?text=Lenovo+laptops,"2021 Lenovo laptops - Lenovo Slim 2021 (57). Approx. price ₹118750. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2774,Apple Book 2020 (45),laptops,Apple,54170,102774,https://via.placeholder.com/300x200.png?text=Apple+laptops,"2020 Apple laptops - Apple Book 2020 (45). Approx. price ₹54170. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2775,LG LED TV 2021 (26),tv,LG,162610,102775,https://via.placeholder.com/300x200.png?text=LG+tv,"2021 LG tv - LG LED TV 2021 (26). Approx. price ₹162610. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2776,Sony Pro 2021 28,camera,Sony,303750,102776,https://via.placeholder.com/300x200.png?text=Sony+camera,"2021 Sony camera - Sony Pro 2021 28. Approx. price ₹303750. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p2777,Xiaomi Lite 2020 (42),tablets,Xiaomi,32510,102777,https://via.placeholder.com/300x200.png?text=Xiaomi+tablets,"2020 Xiaomi tablets - Xiaomi Lite 2020 (42). Approx. price ₹32510. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2778,Dell Gaming 2020 (5),laptops,Dell,78350,102778,https://via.placeholder.com/300x200.png?text=Dell+laptops,"2020 Dell laptops - Dell Gaming 2020 (5). Approx. price ₹78350. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2779,Vivo Plus 2020 (44),phones,Vivo,44560,102779,https://via.placeholder.com/300x200.png?text=Vivo+phones,"2020 Vivo phones - Vivo Plus 2020 (44). Approx. price ₹44560. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2780,OnePlus Max 2024 (50),phones,OnePlus,75680,102780,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2024 OnePlus phones - OnePlus Max 2024 (50). Approx. price ₹75680. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2781,JBL Mini Speaker 17,speaker,JBL,24160,102781,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2024 JBL speaker - JBL Mini Speaker 17. Approx. price ₹24160. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2782,Apple Active 2023 (20),smartwatch,Apple,27480,102782,https://via.placeholder.com/300x200.png?text=Apple+smartwatch,"2023 Apple smartwatch - Apple Active 2023 (20). Approx. price ₹27480. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2783,HP Book 2024 (11),laptops,HP,153210,102783,https://via.placeholder.com/300x200.png?text=HP+laptops,"2024 HP laptops - HP Book 2024 (11). Approx. price ₹153210. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2784,Skullcandy Pro Headphones 21,headphones,Skullcandy,13460,102784,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2023 Skullcandy headphones - Skullcandy Pro Headphones 21. Approx. price ₹13460. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2785,Samsung Active 2021 (10),smartwatch,Samsung,33630,102785,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2021 Samsung smartwatch - Samsung Active 2021 (10). Approx. price ₹33630. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2786,Samsung Plus 2022 (25),phones,Samsung,21860,102786,https://via.placeholder.com/300x200.png?text=Samsung+phones,"2022 Samsung phones - Samsung Plus 2022 (25). Approx. price ₹21860. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2787,boAt Wireless Headphones 51,headphones,boAt,4980,102787,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2023 boAt headphones - boAt Wireless Headphones 51. Approx. price ₹4980. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2788,HP Gaming 2020 (2),laptops,HP,98200,102788,https://via.placeholder.com/300x200.png?text=HP+laptops,"2020 HP laptops - HP Gaming 2020 (2). Approx. price ₹98200. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2789,Apple Plus 2021 (2),tablets,Apple,43030,102789,https://via.placeholder.com/300x200.png?text=Apple+tablets,"2021 Apple tablets - Apple Plus 2021 (2). Approx. price ₹43030. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2790,Mi QLED 2022 (15),tv,Mi,139680,102790,https://via.placeholder.com/300x200.png?text=Mi+tv,"2022 Mi tv - Mi QLED 2022 (15). Approx. price ₹139680. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2791,Samsung Pro 2023 (55),smartwatch,Samsung,41790,102791,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2023 Samsung smartwatch - Samsung Pro 2023 (55). Approx. price ₹41790. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2792,OnePlus Max 2020 (5),phones,OnePlus,65890,102792,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2020 OnePlus phones - OnePlus Max 2020 (5). Approx. price ₹65890. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2793,Sony Bar Speaker 16,speaker,Sony,37810,102793,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2021 Sony speaker - Sony Bar Speaker 16. Approx. price ₹37810. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2794,Skullcandy Wireless Headphones 20,headphones,Skullcandy,8990,102794,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2020 Skullcandy headphones - Skullcandy Wireless Headphones 20. Approx. price ₹8990. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2795,OnePlus Smart TV 2024 (28),tv,OnePlus,180710,102795,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2024 OnePlus tv - OnePlus Smart TV 2024 (28). Approx. price ₹180710. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2796,Sony Pro 2022 47,camera,Sony,309250,102796,https://via.placeholder.com/300x200.png?text=Sony+camera,"2022 Sony camera - Sony Pro 2022 47. Approx. price ₹309250. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p2797,Lenovo Book 2024 (31),laptops,Lenovo,32180,102797,https://via.placeholder.com/300x200.png?text=Lenovo+laptops,"2024 Lenovo laptops - Lenovo Book 2024 (31). Approx. price ₹32180. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2798,Skullcandy ANC Headphones 14,headphones,Skullcandy,18150,102798,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2021 Skullcandy headphones - Skullcandy ANC Headphones 14. Approx. price ₹18150. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2799,OnePlus LED TV 2023 (51),tv,OnePlus,162870,102799,https://via.placeholder.com/300x200.png?text=OnePlus+tv,"2023 OnePlus tv - OnePlus LED TV 2023 (51). Approx. price ₹162870. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2800,Sony Boom Speaker 13,speaker,Sony,52170,102800,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2025 Sony speaker - Sony Boom Speaker 13. Approx. price ₹52170. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2801,Nintendo Gaming Digital 2021,console,Nintendo,54510,102801,https://via.placeholder.com/300x200.png?text=Nintendo+console,"2021 Nintendo console - Nintendo Gaming Digital 2021. Approx. price ₹54510. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p2802,Realme Tab 2024 (31),tablets,Realme,40680,102802,https://via.placeholder.com/300x200.png?text=Realme+tablets,"2024 Realme tablets - Realme Tab 2024 (31). Approx. price ₹40680. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2803,Vivo Max 2021 (40),phones,Vivo,15250,102803,https://via.placeholder.com/300x200.png?text=Vivo+phones,"2021 Vivo phones - Vivo Max 2021 (40). Approx. price ₹15250. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2804,Samsung Sense 2024 (58),smartwatch,Samsung,7440,102804,https://via.placeholder.com/300x200.png?text=Samsung+smartwatch,"2024 Samsung smartwatch - Samsung Sense 2024 (58). Approx. price ₹7440. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2805,JBL Wireless Headphones 46,headphones,JBL,10370,102805,https://via.placeholder.com/300x200.png?text=JBL+headphones,"2022 JBL headphones - JBL Wireless Headphones 46. Approx. price ₹10370. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2806,Oppo Plus 2021 (15),phones,Oppo,8580,102806,https://via.placeholder.com/300x200.png?text=Oppo+phones,"2021 Oppo phones - Oppo Plus 2021 (15). Approx. price ₹8580. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2807,Realme Wireless Headphones 36,headphones,Realme,22130,102807,https://via.placeholder.com/300x200.png?text=Realme+headphones,"2023 Realme headphones - Realme Wireless Headphones 36. Approx. price ₹22130. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2808,TCL QLED 2022 (39),tv,TCL,225360,102808,https://via.placeholder.com/300x200.png?text=TCL+tv,"2022 TCL tv - TCL QLED 2022 (39). Approx. price ₹225360. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2809,Sony Gaming Edition 2024,console,Sony,44430,102809,https://via.placeholder.com/300x200.png?text=Sony+console,"2024 Sony console - Sony Gaming Edition 2024. Approx. price ₹44430. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p2810,Realme 5G 2024 (52),phones,Realme,36140,102810,https://via.placeholder.com/300x200.png?text=Realme+phones,"2024 Realme phones - Realme 5G 2024 (52). Approx. price ₹36140. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2811,Skullcandy Bass Headphones 53,headphones,Skullcandy,9610,102811,https://via.placeholder.com/300x200.png?text=Skullcandy+headphones,"2025 Skullcandy headphones - Skullcandy Bass Headphones 53. Approx. price ₹9610. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2812,HP Book 2022 (2),laptops,HP,136080,102812,https://via.placeholder.com/300x200.png?text=HP+laptops,"2022 HP laptops - HP Book 2022 (2). Approx. price ₹136080. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2813,boAt Wireless Headphones 30,headphones,boAt,12530,102813,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2022 boAt headphones - boAt Wireless Headphones 30. Approx. price ₹12530. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2814,Realme Pro Headphones 39,headphones,Realme,19920,102814,https://via.placeholder.com/300x200.png?text=Realme+headphones,"2021 Realme headphones - Realme Pro Headphones 39. Approx. price ₹19920. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2815,Apple Pro 2023 (18),phones,Apple,73820,102815,https://via.placeholder.com/300x200.png?text=Apple+phones,"2023 Apple phones - Apple Pro 2023 (18). Approx. price ₹73820. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2816,Apple Pro 2021 (38),smartwatch,Apple,26230,102816,https://via.placeholder.com/300x200.png?text=Apple+smartwatch,"2021 Apple smartwatch - Apple Pro 2021 (38). Approx. price ₹26230. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2817,Xiaomi Max 2020 (56),phones,Xiaomi,53310,102817,https://via.placeholder.com/300x200.png?text=Xiaomi+phones,"2020 Xiaomi phones - Xiaomi Max 2020 (56). Approx. price ₹53310. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2818,JBL Pro Headphones 54,headphones,JBL,15240,102818,https://via.placeholder.com/300x200.png?text=JBL+headphones,"2022 JBL headphones - JBL Pro Headphones 54. Approx. price ₹15240. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2819,Microsoft Gaming Slim 2025,console,Microsoft,39610,102819,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2025 Microsoft console - Microsoft Gaming Slim 2025. Approx. price ₹39610. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p2820,JBL Mini Speaker 19,speaker,JBL,31060,102820,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2025 JBL speaker - JBL Mini Speaker 19. Approx. price ₹31060. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2821,JBL Boom Speaker 4,speaker,JBL,26510,102821,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2024 JBL speaker - JBL Boom Speaker 4. Approx. price ₹26510. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2822,Samsung 5G 2021 (7),phones,Samsung,22250,102822,https://via.placeholder.com/300x200.png?text=Samsung+phones,"2021 Samsung phones - Samsung 5G 2021 (7). Approx. price ₹22250. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2823,Samsung Lite 2022 (23),tablets,Samsung,17810,102823,https://via.placeholder.com/300x200.png?text=Samsung+tablets,"2022 Samsung tablets - Samsung Lite 2022 (23). Approx. price ₹17810. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2824,Samsung Smart TV 2023 (26),tv,Samsung,154890,102824,https://via.placeholder.com/300x200.png?text=Samsung+tv,"2023 Samsung tv - Samsung Smart TV 2023 (26). Approx. price ₹154890. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2825,Microsoft Gaming Digital 2025,console,Microsoft,74430,102825,https://via.placeholder.com/300x200.png?text=Microsoft+console,"2025 Microsoft console - Microsoft Gaming Digital 2025. Approx. price ₹74430. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p2826,Asus Air 2021 (8),laptops,Asus,62650,102826,https://via.placeholder.com/300x200.png?text=Asus+laptops,"2021 Asus laptops - Asus Air 2021 (8). Approx. price ₹62650. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2827,Redmi Plus 2020 (42),phones,Redmi,26490,102827,https://via.placeholder.com/300x200.png?text=Redmi+phones,"2020 Redmi phones - Redmi Plus 2020 (42). Approx. price ₹26490. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2828,Redmi Pro 2021 (49),phones,Redmi,89330,102828,https://via.placeholder.com/300x200.png?text=Redmi+phones,"2021 Redmi phones - Redmi Pro 2021 (49). Approx. price ₹89330. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2829,Acer Gaming 2022 (21),laptops,Acer,153540,102829,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2022 Acer laptops - Acer Gaming 2022 (21). Approx. price ₹153540. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2830,boAt ANC Headphones 49,headphones,boAt,14740,102830,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2024 boAt headphones - boAt ANC Headphones 49. Approx. price ₹14740. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2831,Realme Wireless Headphones 3,headphones,Realme,15060,102831,https://via.placeholder.com/300x200.png?text=Realme+headphones,"2020 Realme headphones - Realme Wireless Headphones 3. Approx. price ₹15060. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2832,HP Book 2024 (32),laptops,HP,91810,102832,https://via.placeholder.com/300x200.png?text=HP+laptops,"2024 HP laptops - HP Book 2024 (32). Approx. price ₹91810. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2833,OnePlus Pro 2024 (58),phones,OnePlus,47050,102833,https://via.placeholder.com/300x200.png?text=OnePlus+phones,"2024 OnePlus phones - OnePlus Pro 2024 (58). Approx. price ₹47050. Ideal for users looking for a modern phones with good performance, released between 2020 and 2025."
p2834,Acer Slim 2020 (59),laptops,Acer,68610,102834,https://via.placeholder.com/300x200.png?text=Acer+laptops,"2020 Acer laptops - Acer Slim 2020 (59). Approx. price ₹68610. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2835,Sony DSLR 2024 25,camera,Sony,342760,102835,https://via.placeholder.com/300x200.png?text=Sony+camera,"2024 Sony camera - Sony DSLR 2024 25. Approx. price ₹342760. Ideal for users looking for a modern camera with good performance, released between 2020 and 2025."
p2836,Sony Mini Speaker 13,speaker,Sony,43740,102836,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2022 Sony speaker - Sony Mini Speaker 13. Approx. price ₹43740. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2837,boAt Pro Headphones 19,headphones,boAt,1790,102837,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2025 boAt headphones - boAt Pro Headphones 19. Approx. price ₹1790. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2838,Zebronics Boom Speaker 14,speaker,Zebronics,6670,102838,https://via.placeholder.com/300x200.png?text=Zebronics+speaker,"2023 Zebronics speaker - Zebronics Boom Speaker 14. Approx. price ₹6670. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2839,boAt Wireless Headphones 60,headphones,boAt,6770,102839,https://via.placeholder.com/300x200.png?text=boAt+headphones,"2025 boAt headphones - boAt Wireless Headphones 60. Approx. price ₹6770. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2840,Sony Boom Speaker 44,speaker,Sony,48010,102840,https://via.placeholder.com/300x200.png?text=Sony+speaker,"2025 Sony speaker - Sony Boom Speaker 44. Approx. price ₹48010. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2841,Sony QLED 2023 (4),tv,Sony,165990,102841,https://via.placeholder.com/300x200.png?text=Sony+tv,"2023 Sony tv - Sony QLED 2023 (4). Approx. price ₹165990. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2842,Lenovo Lite 2024 (2),tablets,Lenovo,12740,102842,https://via.placeholder.com/300x200.png?text=Lenovo+tablets,"2024 Lenovo tablets - Lenovo Lite 2024 (2). Approx. price ₹12740. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2843,MSI Gaming 2022 (14),laptops,MSI,185490,102843,https://via.placeholder.com/300x200.png?text=MSI+laptops,"2022 MSI laptops - MSI Gaming 2022 (14). Approx. price ₹185490. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2844,OnePlus Pro Headphones 30,headphones,OnePlus,16590,102844,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2022 OnePlus headphones - OnePlus Pro Headphones 30. Approx. price ₹16590. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2845,Asus Slim 2023 (36),laptops,Asus,77530,102845,https://via.placeholder.com/300x200.png?text=Asus+laptops,"2023 Asus laptops - Asus Slim 2023 (36). Approx. price ₹77530. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2846,Samsung Tab 2024 (7),tablets,Samsung,90720,102846,https://via.placeholder.com/300x200.png?text=Samsung+tablets,"2024 Samsung tablets - Samsung Tab 2024 (7). Approx. price ₹90720. Ideal for users looking for a modern tablets with good performance, released between 2020 and 2025."
p2847,JBL Sound Speaker 18,speaker,JBL,14350,102847,https://via.placeholder.com/300x200.png?text=JBL+speaker,"2020 JBL speaker - JBL Sound Speaker 18. Approx. price ₹14350. Ideal for users looking for a modern speaker with good performance, released between 2020 and 2025."
p2848,OnePlus Bass Headphones 11,headphones,OnePlus,2430,102848,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2024 OnePlus headphones - OnePlus Bass Headphones 11. Approx. price ₹2430. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2849,Apple Air 2021 (28),laptops,Apple,38260,102849,https://via.placeholder.com/300x200.png?text=Apple+laptops,"2021 Apple laptops - Apple Air 2021 (28). Approx. price ₹38260. Ideal for users looking for a modern laptops with good performance, released between 2020 and 2025."
p2850,OnePlus Bass Headphones 20,headphones,OnePlus,22540,102850,https://via.placeholder.com/300x200.png?text=OnePlus+headphones,"2020 OnePlus headphones - OnePlus Bass Headphones 20. Approx. price ₹22540. Ideal for users looking for a modern headphones with good performance, released between 2020 and 2025."
p2851,LG QLED 2022 (30),tv,LG,46730,102851,https://via.placeholder.com/300x200.png?text=LG+tv,"2022 LG tv - LG QLED 2022 (30). Approx. price ₹46730. Ideal for users looking for a modern tv with good performance, released between 2020 and 2025."
p2852,Nintendo Gaming Edition 2025,console,Nintendo,77530,102852,https://via.placeholder.com/300x200.png?text=Nintendo+console,"2025 Nintendo console - Nintendo Gaming Edition 2025. Approx. price ₹77530. Ideal for users looking for a modern console with good performance, released between 2020 and 2025."
p2853,boAt Fit 2020 (8),smartwatch,boAt,54770,102853,https://via.placeholder.com/300x200.png?text=boAt+smartwatch,"2020 boAt smartwatch - boAt Fit 2020 (8). Approx. price ₹54770. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
p2854,FireBoltt Sense 2025 (36),smartwatch,FireBoltt,25610,102854,https://via.placeholder.com/300x200.png?text=FireBoltt+smartwatch,"2025 FireBoltt smartwatch - FireBoltt Sense 2025 (36). Approx. price ₹25610. Ideal for users looking for a modern smartwatch with good performance, released between 2020 and 2025."
